IDREGION,FYEAR,DEKAD,FAPAR
FRE11,2010,16,59.24877326743346
FRE11,2010,17,60.332334303995935
FRE11,2010,18,59.97011897861352
FRE11,2010,19,58.16983589221296
FRE11,2010,20,55.38246306191726
FRE11,2010,21,52.70919642507798
FRE11,2010,22,50.47152282649149
FRE11,2010,23,49.05494949938158
FRE11,2010,24,48.26612362309437
FRE11,2010,25,47.78204754064196
FRE11,2010,26,47.395492737828334
FRE11,2010,27,47.12778809671461
FRE11,2010,28,46.667323393211824
FRE11,2010,29,45.588909955295314
FRE11,2010,30,43.32480672631458
FRE11,2010,31,40.21072741919578
FRE11,2010,32,37.22325733382127
FRE11,2010,33,34.84307343383451
FRE11,2010,34,32.54986436457722
FRE11,2010,35,30.70536541321124
FRE11,2010,36,29.20070712074436
FRE11,2011,1,28.43465730981305
FRE11,2011,2,28.28496535572682
FRE11,2011,3,28.42167070607164
FRE11,2011,4,28.712629176326963
FRE11,2011,5,29.537087587396407
FRE11,2011,6,31.419470724529088
FRE11,2011,7,33.67874515778768
FRE11,2011,8,37.68188185208966
FRE11,2011,9,42.32720603237101
FRE11,2011,10,47.94520351123428
FRE11,2011,11,52.64441348036437
FRE11,2011,12,56.02873625205916
FRE11,2011,13,57.83833270152565
FRE11,2011,14,58.53806864963236
FRE11,2011,15,58.5882222031403
FRE11,2011,16,58.22977479986617
FRE11,2011,17,57.681962851296085
FRE11,2011,18,56.69060188628996
FRE11,2011,19,55.06375759615671
FRE11,2011,20,53.039554529671385
FRE11,2011,21,51.08940759063327
FRE11,2011,22,49.545880391225104
FRE11,2011,23,48.75285659015128
FRE11,2011,24,48.400518630393066
FRE11,2011,25,48.169396688942406
FRE11,2011,26,47.96216195255284
FRE11,2011,27,47.82623088814186
FRE11,2011,28,47.76351008359256
FRE11,2011,29,47.34352748005652
FRE11,2011,30,46.54720765378856
FRE11,2011,31,45.57025884397963
FRE11,2011,32,44.732951706182256
FRE11,2011,33,44.018798542594354
FRE11,2011,34,43.50674743584933
FRE11,2011,35,42.47495559567156
FRE11,2011,36,41.52761872624311
FRE11,2012,1,40.79240506976034
FRE11,2012,2,39.81481746947061
FRE11,2012,3,38.56307224707577
FRE11,2012,4,36.84685091485939
FRE11,2012,5,35.379303478901264
FRE11,2012,6,34.8750334584999
FRE11,2012,7,35.626669350552795
FRE11,2012,8,37.80468203160924
FRE11,2012,9,40.95609551272037
FRE11,2012,10,44.74276912545192
FRE11,2012,11,48.468913629706734
FRE11,2012,12,51.86103368955535
FRE11,2012,13,54.91330603221722
FRE11,2012,14,57.17379667126209
FRE11,2012,15,58.56665587690138
FRE11,2012,16,59.23902085697269
FRE11,2012,17,59.36030057184557
FRE11,2012,18,59.11903656894721
FRE11,2012,19,58.36416134894372
FRE11,2012,20,56.83976053501453
FRE11,2012,21,54.86994042815321
FRE11,2012,22,52.66765804007387
FRE11,2012,23,50.661518432353525
FRE11,2012,24,48.7735344309491
FRE11,2012,25,47.112626709065815
FRE11,2012,26,45.993750862515206
FRE11,2012,27,45.42966918947295
FRE11,2012,28,45.09923793140005
FRE11,2012,29,44.51852093412132
FRE11,2012,30,43.9613492810859
FRE11,2012,31,43.18076464127806
FRE11,2012,32,42.33575072712605
FRE11,2012,33,41.40984955347178
FRE11,2012,34,40.04666842943726
FRE11,2012,35,38.35844070601262
FRE11,2012,36,35.958753981926826
FRE11,2013,1,33.284578085705114
FRE11,2013,2,31.085014926846146
FRE11,2013,3,29.32114043993444
FRE11,2013,4,28.643977957351623
FRE11,2013,5,28.57162788286497
FRE11,2013,6,28.49536908172972
FRE11,2013,7,28.573929138001752
FRE11,2013,8,29.30526418672169
FRE11,2013,9,30.79239465808861
FRE11,2013,10,33.82394619198949
FRE11,2013,11,37.3635088882366
FRE11,2013,12,41.24512078747919
FRE11,2013,13,45.19749276527006
FRE11,2013,14,48.86724733969985
FRE11,2013,15,52.356213772098826
FRE11,2013,16,56.04249118247626
FRE11,2013,17,59.08341849487332
FRE11,2013,18,61.535199850016085
FRE11,2013,19,62.7866054067281
FRE11,2013,20,62.109774111802096
FRE11,2013,21,59.78929043870468
FRE11,2013,22,56.59518720809012
FRE11,2013,23,53.79958639252393
FRE11,2013,24,51.64190945276648
FRE11,2013,25,50.100946186535
FRE11,2013,26,49.17567953452708
FRE11,2013,27,48.58399629162447
FRE11,2013,28,47.920669616386405
FRE11,2013,29,47.05925884136459
FRE11,2013,30,46.19012144261362
FRE11,2013,31,44.887943904619
FRE11,2013,32,43.96336524099036
FRE11,2013,33,43.28812759665738
FRE11,2013,34,42.557214781706406
FRE11,2013,35,41.55102232094879
FRE11,2013,36,40.31849527725715
FRE11,2014,1,39.04488643676146
FRE11,2014,2,37.7441429846973
FRE11,2014,3,36.71134690208396
FRE11,2014,4,36.414524478495
FRE11,2014,5,36.6403486009124
FRE11,2014,6,38.00787053784888
FRE11,2014,7,39.66956257863624
FRE11,2014,8,42.219032891205806
FRE11,2014,9,45.036127932193
FRE11,2014,10,48.47939017624017
FRE11,2014,11,51.55846778698934
FRE11,2014,12,54.02904127357987
FRE11,2014,13,56.10381046175274
FRE11,2014,14,58.03411886010482
FRE11,2014,15,59.73269967213768
FRE11,2014,16,61.02549915640989
FRE11,2014,17,61.158850946564165
FRE11,2014,18,60.06204296045532
FRE11,2014,19,57.87753084379731
FRE11,2014,20,55.10042974261037
FRE11,2014,21,52.1537350438066
FRE11,2014,22,49.51079790637391
FRE11,2014,23,47.93362636533314
FRE11,2014,24,47.00354975325363
FRE11,2014,25,46.33728047640128
FRE11,2014,26,45.93041787722164
FRE11,2014,27,45.59186938255732
FRE11,2014,28,45.28119538959444
FRE11,2014,29,44.76912787947665
FRE11,2014,30,44.57833015220265
FRE11,2014,31,44.256392155406
FRE11,2014,32,43.838036530144784
FRE11,2014,33,43.44384165867928
FRE11,2014,34,43.11650953025008
FRE11,2014,35,42.85044180714304
FRE11,2014,36,42.57872304021461
FRE11,2015,1,41.92243728897826
FRE11,2015,2,40.91953054834939
FRE11,2015,3,39.69214264818812
FRE11,2015,4,38.41902278337561
FRE11,2015,5,37.6886710028918
FRE11,2015,6,37.4421921898157
FRE11,2015,7,37.899970741925046
FRE11,2015,8,39.46849448441024
FRE11,2015,9,42.0853780234437
FRE11,2015,10,46.072971582852965
FRE11,2015,11,50.046143220437415
FRE11,2015,12,53.66141820109099
FRE11,2015,13,56.28665553206029
FRE11,2015,14,58.28013298973315
FRE11,2015,15,59.74896617238237
FRE11,2015,16,60.72099595681842
FRE11,2015,17,60.63849367596949
FRE11,2015,18,59.46863669149068
FRE11,2015,19,57.16211725292989
FRE11,2015,20,54.03277529128029
FRE11,2015,21,51.0548569915059
FRE11,2015,22,48.46340880415479
FRE11,2015,23,47.2708133650091
FRE11,2015,24,47.0089625101056
FRE11,2015,25,47.291030832160814
FRE11,2015,26,47.53045908914984
FRE11,2015,27,47.23734670644834
FRE11,2015,28,46.34932371021242
FRE11,2015,29,44.95111061154362
FRE11,2015,30,43.7248551935166
FRE11,2015,31,43.34513553380418
FRE11,2015,32,43.77717108748227
FRE11,2015,33,44.85985804809336
FRE11,2015,34,46.04350934773703
FRE11,2015,35,46.816211494446456
FRE11,2015,36,47.24003618037108
FRE11,2016,1,47.36260093600078
FRE11,2016,2,46.96394987357901
FRE11,2016,3,45.80887503966608
FRE11,2016,4,44.77855180219136
FRE11,2016,5,44.01875086265928
FRE11,2016,6,43.63183563505547
FRE11,2016,7,43.704518028849705
FRE11,2016,8,44.34504191392582
FRE11,2016,9,45.71955676579703
FRE11,2016,10,48.20443301312222
FRE11,2016,11,50.758908886022056
FRE11,2016,12,53.09017038778912
FRE11,2016,13,54.94596658331662
FRE11,2016,14,56.39027811925583
FRE11,2016,15,57.4922560794877
FRE11,2016,16,58.166727808382696
FRE11,2016,17,57.91486345461605
FRE11,2016,18,56.85820090728348
FRE11,2016,19,55.055117191039606
FRE11,2016,20,52.92550665300363
FRE11,2016,21,51.00657710226388
FRE11,2016,22,49.38695375829625
FRE11,2016,23,48.3895227566365
FRE11,2016,24,47.36660219202618
FRE11,2016,25,46.16195748763671
FRE11,2016,26,45.22957911832806
FRE11,2016,27,44.5439455111542
FRE11,2016,28,43.95630648589199
FRE11,2016,29,43.5348953049389
FRE11,2016,30,43.19225227560156
FRE11,2016,31,42.794926628212
FRE11,2016,32,42.6834185511151
FRE11,2016,33,42.71894629566575
FRE11,2016,34,42.57257173988719
FRE11,2016,35,41.674755412214665
FRE11,2016,36,40.27762766180999
FRE11,2017,1,38.02363909390165
FRE11,2017,2,35.57693121100831
FRE11,2017,3,33.26035225477008
FRE11,2017,4,32.06855522047499
FRE11,2017,5,32.51402082598987
FRE11,2017,6,34.274102908591004
FRE11,2017,7,36.88576732855295
FRE11,2017,8,40.79709849330922
FRE11,2017,9,44.78336754768176
FRE11,2017,10,48.616799405156414
FRE11,2017,11,51.21175142642159
FRE11,2017,12,53.06516844248698
FRE11,2017,13,54.53282374594055
FRE11,2017,14,55.88261441102742
FRE11,2017,15,57.09656500125865
FRE11,2017,16,57.48639655163023
FRE11,2017,17,56.68886331817633
FRE11,2017,18,54.44459233393459
FRE11,2017,19,51.5362297752533
FRE11,2017,20,48.71441146032032
FRE11,2017,21,46.63490989236508
FRE11,2017,22,45.2404576658986
FRE11,2017,23,44.93727377020038
FRE11,2017,24,45.20015215460094
FRE11,2017,25,46.15886800310859
FRE11,2017,26,47.30343292523994
FRE11,2017,27,48.58815916019588
FRE11,2017,28,49.35103150127126
FRE11,2017,29,49.80946668704451
FRE11,2017,30,49.74249150443446
FRE11,2017,31,48.954724701476295
FRE11,2017,32,47.784108498086674
FRE11,2017,33,46.22531127704973
FRE11,2017,34,44.689295522289285
FRE11,2017,35,43.11046668609576
FRE11,2017,36,41.81120799585933
FRE11,2018,1,41.051123706310825
FRE11,2018,2,40.58890401036038
FRE11,2018,3,40.71319057402409
FRE11,2018,4,40.68579491689434
FRE11,2018,5,40.508969304635016
FRE11,2018,6,40.12266654887169
FRE11,2018,7,39.97313474835753
FRE11,2018,8,40.73832856573138
FRE11,2018,9,42.88924540876197
FRE11,2018,10,47.00590251079606
FRE11,2018,11,51.2947060647319
FRE11,2018,12,55.24359747522691
FRE11,2018,13,57.89225738086482
FRE11,2018,14,59.58495734609237
FRE11,2018,15,60.62368512029869
FRE11,2018,16,60.985758490127125
FRE11,2018,17,60.1632730930106
FRE11,2018,18,58.06304778961562
FRE11,2018,19,54.44779612262469
FRE11,2018,20,50.26576609201626
FRE11,2018,21,46.7943017582546
FRE11,2018,22,44.47625876653279
FRE11,2018,23,44.01071831439039
FRE11,2018,24,44.66263290886784
FRE11,2018,25,45.95465138884191
FRE11,2018,26,47.10326309208311
FRE11,2018,27,48.163631731357775
FRE11,2018,28,48.9824556723498
FRE11,2018,29,49.09591229251637
FRE11,2018,30,48.44799127301016
FRE11,2018,31,47.11075463456754
FRE11,2018,32,45.62011771081077
FRE11,2018,33,44.20258359099955
FRE11,2018,34,43.16652978399525
FRE11,2018,35,42.297525472559215
FRE11,2018,36,40.909428132293385
FRE11,2019,1,39.54062896964913
FRE11,2019,2,38.53911780407589
FRE11,2019,3,37.93646098122107
FRE11,2019,4,37.72257985470861
FRE11,2019,5,38.67521436923512
FRE11,2019,6,40.66095221740768
FRE11,2019,7,42.76584562066609
FRE11,2019,8,46.171823567368975
FRE11,2019,9,49.67779028256388
FRE11,2019,10,53.06990039014229
FRE11,2019,11,55.56272779764912
FRE11,2019,12,57.30245254832798
FRE11,2019,13,58.3546016036618
FRE11,2019,14,59.21877510750096
FRE11,2019,15,59.96766047226178
FRE11,2019,16,60.74628452332919
FRE11,2019,17,60.90585861754828
FRE11,2019,18,59.77420911171082
FRE11,2019,19,57.07362444507954
FRE11,2019,20,53.36375979720653
FRE11,2019,21,49.906636644089325
FRE11,2019,22,47.3457578701641
FRE11,2019,23,46.22519384793675
FRE11,2019,24,45.4224250415287
FRE11,2019,25,44.44023618822812
FRE11,2019,26,43.73918542717516
FRE11,2019,27,43.28076241949976
FRE11,2019,28,43.04414486709364
FRE11,2019,29,43.387561246171934
FRE11,2019,30,43.9704173907418
FRE11,2019,31,44.73984277670598
FRE11,2019,32,44.97820767544002
FRE11,2019,33,44.86563220466347
FRE11,2019,34,44.20727523303585
FRE11,2019,35,43.13241432334463
FRE11,2019,36,41.989364677480765
FRE11,2020,1,40.89140510360385
FRE11,2020,2,40.16929305099592
FRE11,2020,3,39.7835772467333
FRE11,2020,4,39.8746688589934
FRE11,2020,5,40.50680247734817
FRE11,2020,6,41.43410660568755
FRE11,2020,7,42.60148499987371
FRE11,2020,8,44.24155331384252
FRE11,2020,9,45.83225426964884
FRE11,2020,10,47.851534952565466
FRE11,2020,11,49.89914479244445
FRE11,2020,12,51.900437177638274
FRE11,2020,13,53.38031408116679
FRE11,2020,14,54.33551579864036
FRE11,2020,15,54.903529357186805
FRE11,2020,16,55.160973496724345
FRE11,2020,17,54.983814004957495
FRE11,2020,18,54.24167807918733
FRE11,2020,19,52.60767115145333
FRE11,2020,20,50.32193791356587
FRE11,2020,21,47.829632958058966
FRE11,2020,22,45.34233835268926
FRE11,2020,23,43.80626922933294
FRE11,2020,24,43.00320033395011
FRE11,2020,25,42.66631957913321
FRE11,2020,26,42.309303679032986
FRE11,2020,27,42.05650591563757
FRE11,2020,28,42.00728116850103
FRE11,2020,29,42.34235068805671
FRE11,2020,30,42.97683315683368
FRE11,2020,31,43.75121147674011
FRE11,2020,32,43.99965723614695
FRE11,2020,33,43.65523028962144
FRE11,2020,34,42.64485501231183
FRE11,2020,35,41.36549166485644
FRE11,2020,36,39.85547288954472
FRE11,2021,1,37.39977481113196
FRE11,2021,2,35.29285700467639
FRE11,2021,3,33.59967137380314
FRE11,2021,4,32.8710192191329
FRE11,2021,5,33.482419990683624
FRE11,2021,6,35.13723157864302
FRE11,2021,7,37.04555740617212
FRE11,2021,8,39.82748067774746
FRE11,2021,9,43.13888143973678
FRE11,2021,10,46.94663063811237
FRE11,2021,11,50.39087650765717
FRE11,2021,12,53.06494004831056
FRE11,2021,13,55.18247409927919
FRE11,2021,14,56.89991174732548
FRE11,2021,15,58.485159720764045
FRE11,2021,16,59.94704990934149
FRE11,2021,17,60.72533502399506
FRE11,2021,18,60.72184941905535
FRE11,2021,19,59.93273615858617
FRE11,2021,20,58.24543842901902
FRE11,2021,21,56.21280949641775
FRE11,2021,22,54.07708144705244
FRE11,2021,23,52.58602640357101
FRE11,2021,24,51.57264479848725
FRE11,2021,25,50.60280481672656
FRE11,2021,26,49.748132956798976
FRE11,2021,27,48.89342095118692
FRE11,2021,28,48.080458369236005
FRE11,2021,29,47.21068697643524
FRE11,2021,30,46.41849028501595
FRE11,2021,31,45.474360184068
FRE11,2021,32,44.63898210825688
FRE11,2021,33,43.8748070999874
FRE11,2021,34,43.12505992964538
FRE11,2021,35,42.5290404749668
FRE11,2021,36,41.95608742122224
FRE11,2022,1,41.36115835717363
FRE11,2022,2,40.564854136898575
FRE11,2022,3,39.6365224363505
FRE11,2022,4,39.348386247547
FRE11,2022,5,39.99811636670151
FRE11,2022,6,41.222073589891885
FRE11,2022,7,42.50079477491869
FRE11,2022,8,44.46555400367108
FRE11,2022,9,46.75744543609209
FRE11,2022,10,49.6211982572677
FRE11,2022,11,52.27083615041849
FRE11,2022,12,54.51257860674235
FRE11,2022,13,55.98536581798727
FRE11,2022,14,57.148450538372295
FRE11,2022,15,58.18765980161024
FRE11,2022,16,58.84259551489989
FRE11,2022,17,58.27894043535816
FRE11,2022,18,56.321311024444576
FRE11,2022,19,53.20742008736275
FRE11,2022,20,49.56967022410605
FRE11,2022,21,46.0581508245753
FRE11,2022,22,42.85837036573634
FRE11,2022,23,40.68705992222439
FRE11,2022,24,39.24510111343879
FRE11,2022,25,38.65988667158173
FRE11,2022,26,39.001695781572174
FRE11,2022,27,40.56274899363343
FRE11,2022,28,42.56465573052908
FRE11,2022,29,44.78853614693484
FRE11,2022,30,46.772800544000994
FRE11,2022,31,48.65506295230771
FRE11,2022,32,49.69229126233424
FRE11,2022,33,50.050377092736746
FRE11,2022,34,49.49481122517978
FRE11,2022,35,48.431685462415125
FRE11,2022,36,47.18428155160184
FRC24,2000,15,77.1496752434244
FRC24,2000,19,76.63768879192475
FRC24,2000,21,76.06952721913274
FRC24,2000,22,76.5809146728187
FRC24,2000,23,77.09304628297099
FRC24,2000,24,77.46843550159245
FRC24,2000,25,77.5787376659281
FRC24,2000,26,77.18738506266953
FRC24,2000,27,75.87596293335729
FRC24,2000,28,73.86909144325284
FRC24,2000,29,70.49522603556446
FRC24,2000,30,66.66775729355776
FRC24,2000,31,62.46203194689428
FRC24,2000,32,58.38398835175057
FRC24,2000,33,55.45177396631361
FRC24,2000,34,52.83086774609407
FRC24,2000,35,50.9481850985271
FRC24,2000,36,49.15410970411604
FRC24,2001,1,47.08993561957345
FRC24,2001,2,46.18602965955567
FRC24,2001,3,46.11918375756722
FRC24,2001,4,46.08738178080829
FRC24,2001,5,46.70239937913768
FRC24,2001,6,47.41444754183749
FRC24,2001,7,48.36611637664142
FRC24,2001,8,50.17187985744634
FRC24,2001,9,53.05725122836287
FRC24,2001,10,56.10436723814889
FRC24,2001,11,59.74113728239222
FRC24,2001,12,63.72203303868775
FRC24,2001,13,67.84263992534385
FRC24,2001,14,71.86668209237577
FRC24,2001,15,74.52325432081723
FRC24,2001,16,76.12850530156125
FRC24,2001,17,76.55552213571067
FRC24,2001,18,76.83349099838095
FRC24,2001,19,76.70708067061041
FRC24,2001,20,76.46605265583601
FRC24,2001,21,76.16149096668936
FRC24,2001,22,76.39955746382925
FRC24,2001,23,76.49853548109292
FRC24,2001,24,76.24356994944067
FRC24,2001,25,75.69428757090209
FRC24,2001,26,74.95047510848757
FRC24,2001,27,74.057778143345
FRC24,2001,28,72.78025398072892
FRC24,2001,29,70.69875873216641
FRC24,2001,30,67.97269920846074
FRC24,2001,31,64.05468542429684
FRC24,2001,32,59.95878432631783
FRC24,2001,33,56.1361537430359
FRC24,2001,34,51.93945063026084
FRC24,2001,35,47.93964579702647
FRC24,2001,36,44.44202929445712
FRC24,2002,1,41.59372788930702
FRC24,2002,2,40.33149001107528
FRC24,2002,3,40.0617742237342
FRC24,2002,4,41.11413708111489
FRC24,2002,5,42.79387195873477
FRC24,2002,6,44.796809706200506
FRC24,2002,7,46.74412230364036
FRC24,2002,8,49.93410377829328
FRC24,2002,9,52.99395058149671
FRC24,2002,10,57.09770053903612
FRC24,2002,11,61.2727530660812
FRC24,2002,12,65.61809532938749
FRC24,2002,13,70.09443986478227
FRC24,2002,14,74.02569994160429
FRC24,2002,15,76.35779678939832
FRC24,2002,16,77.54898479682701
FRC24,2002,17,77.60519552371177
FRC24,2002,18,77.2976289267754
FRC24,2002,19,76.85222388135726
FRC24,2002,20,76.4825609981369
FRC24,2002,21,76.22625965682377
FRC24,2002,22,76.30809740106916
FRC24,2002,23,76.4823953317187
FRC24,2002,24,76.60059972285293
FRC24,2002,25,76.36651189876665
FRC24,2002,26,75.63402197953596
FRC24,2002,27,73.93214884817793
FRC24,2002,28,70.65679774155213
FRC24,2002,29,65.86397917782635
FRC24,2002,30,60.33351382459111
FRC24,2002,31,54.841015059142094
FRC24,2002,32,50.304246460090674
FRC24,2002,33,46.32879494119251
FRC24,2002,34,43.245433824612405
FRC24,2002,35,40.878947675645776
FRC24,2002,36,39.04116093195205
FRC24,2003,1,37.87368516067932
FRC24,2003,2,37.466139479629
FRC24,2003,3,37.84140292978658
FRC24,2003,4,38.758122192265695
FRC24,2003,5,39.559609867648334
FRC24,2003,6,40.40146659686336
FRC24,2003,7,41.26015005249369
FRC24,2003,8,43.13729432391455
FRC24,2003,9,46.33345473706064
FRC24,2003,10,51.190073894083326
FRC24,2003,11,56.691562053522624
FRC24,2003,12,62.81007479678725
FRC24,2003,13,68.17792130310922
FRC24,2003,14,71.83647302190289
FRC24,2003,15,73.95395919850004
FRC24,2003,16,74.89012883859832
FRC24,2003,17,74.66569741547247
FRC24,2003,18,73.61321283497784
FRC24,2003,19,72.28276460890683
FRC24,2003,20,70.76437502257403
FRC24,2003,21,69.1566408778387
FRC24,2003,22,67.20175822008518
FRC24,2003,23,65.53391949423927
FRC24,2003,24,64.52089566214951
FRC24,2003,25,64.64247848805793
FRC24,2003,26,65.5231802905724
FRC24,2003,27,66.50769974733723
FRC24,2003,28,66.92458087871849
FRC24,2003,29,65.83685406046449
FRC24,2003,30,62.75078154410832
FRC24,2003,31,57.66694732732655
FRC24,2003,32,52.82249148299693
FRC24,2003,33,49.171650626012
FRC24,2003,34,47.123072780904806
FRC24,2003,35,46.07733986134631
FRC24,2003,36,45.37199763738919
FRC24,2004,1,44.74122837579998
FRC24,2004,2,44.65968295509395
FRC24,2004,3,45.294018424589616
FRC24,2004,4,46.32886572856783
FRC24,2004,5,47.12097373153286
FRC24,2004,6,47.52622848456364
FRC24,2004,7,48.38191980596923
FRC24,2004,8,50.06276951614327
FRC24,2004,9,52.93039886603741
FRC24,2004,10,57.116586498419295
FRC24,2004,11,61.51930831466348
FRC24,2004,12,66.0565867337306
FRC24,2004,13,70.32490248933253
FRC24,2004,14,73.79061733649205
FRC24,2004,15,75.77900551598457
FRC24,2004,16,76.40962264766934
FRC24,2004,17,76.23367625049885
FRC24,2004,18,75.86029178821066
FRC24,2004,19,75.36819794839745
FRC24,2004,20,75.01307099496591
FRC24,2004,21,74.72490336800868
FRC24,2004,22,74.72915921499614
FRC24,2004,23,75.09200058110935
FRC24,2004,24,75.7524869094396
FRC24,2004,25,76.22668962756906
FRC24,2004,26,75.83337846470995
FRC24,2004,27,74.45235529766515
FRC24,2004,28,71.95563164177446
FRC24,2004,29,68.03374746383564
FRC24,2004,30,63.17859370132536
FRC24,2004,31,57.27868551280547
FRC24,2004,32,52.54896507485999
FRC24,2004,33,48.84973864435672
FRC24,2004,34,46.13917785133405
FRC24,2004,35,44.60413381896857
FRC24,2004,36,43.492076785117824
FRC24,2005,1,41.95807653871044
FRC24,2005,2,41.55898404238218
FRC24,2005,3,40.83199959369792
FRC24,2005,4,39.718080960181744
FRC24,2005,5,38.820323940606
FRC24,2005,6,38.858566474717485
FRC24,2005,7,39.81806773563046
FRC24,2005,8,42.67348675105895
FRC24,2005,9,47.89575821226888
FRC24,2005,10,54.48583829620341
FRC24,2005,11,60.67973662779492
FRC24,2005,12,66.27720655485417
FRC24,2005,13,70.73512620589196
FRC24,2005,14,73.93591028009615
FRC24,2005,15,75.33338226564241
FRC24,2005,16,75.44476955205957
FRC24,2005,17,75.16614062232391
FRC24,2005,18,74.96365844739438
FRC24,2005,19,75.24644738689545
FRC24,2005,20,75.63485997237217
FRC24,2005,21,76.10374400477764
FRC24,2005,22,76.562956454182
FRC24,2005,23,76.6996236283484
FRC24,2005,24,76.74929841060512
FRC24,2005,25,76.64599393925491
FRC24,2005,26,76.12820716549284
FRC24,2005,27,75.04092177342288
FRC24,2005,28,72.9329797087593
FRC24,2005,29,69.72961987674633
FRC24,2005,30,65.6959305010745
FRC24,2005,31,60.84059053804757
FRC24,2005,32,56.487913402080935
FRC24,2005,33,52.58720610469706
FRC24,2005,34,49.64005806236296
FRC24,2005,35,47.38660217542464
FRC24,2005,36,45.83297411822424
FRC24,2006,1,44.2096199754777
FRC24,2006,2,42.60093204505934
FRC24,2006,3,40.31006566452351
FRC24,2006,4,37.22202957694519
FRC24,2006,5,34.750706900553496
FRC24,2006,6,33.6369860145684
FRC24,2006,7,33.137171925870064
FRC24,2006,8,34.557017335387954
FRC24,2006,9,38.06156056888861
FRC24,2006,10,44.25383394702896
FRC24,2006,11,51.58866686661021
FRC24,2006,12,59.4855085772135
FRC24,2006,13,66.47947086602282
FRC24,2006,14,71.71925412468899
FRC24,2006,15,74.62859784066305
FRC24,2006,16,75.67220729080059
FRC24,2006,17,75.63489165564661
FRC24,2006,18,75.2386950361198
FRC24,2006,19,74.76997585359302
FRC24,2006,20,74.02281372894404
FRC24,2006,21,73.53714405297377
FRC24,2006,22,73.87868543829809
FRC24,2006,23,74.89550199460301
FRC24,2006,24,76.00769766023099
FRC24,2006,25,76.60540680234908
FRC24,2006,26,76.28017698312965
FRC24,2006,27,74.93878450878492
FRC24,2006,28,72.62927206100656
FRC24,2006,29,69.43634940371282
FRC24,2006,30,65.83284239925332
FRC24,2006,31,61.186170404634645
FRC24,2006,32,57.0882726168886
FRC24,2006,33,53.77718623511171
FRC24,2006,34,51.57890290993078
FRC24,2006,35,50.089927996891774
FRC24,2006,36,48.52652799009629
FRC24,2007,1,46.92189566784036
FRC24,2007,2,46.47952941602201
FRC24,2007,3,47.360600911429785
FRC24,2007,4,48.99623710095267
FRC24,2007,5,50.505693588213255
FRC24,2007,6,51.76487761416328
FRC24,2007,7,52.94755688380972
FRC24,2007,8,54.96072187291235
FRC24,2007,9,57.84457448846793
FRC24,2007,10,62.36617837435873
FRC24,2007,11,67.46280689947746
FRC24,2007,12,72.1808016037015
FRC24,2007,13,75.58872652364995
FRC24,2007,14,77.33768194787302
FRC24,2007,15,77.7125977128124
FRC24,2007,16,77.0536796036639
FRC24,2007,17,76.24274199443119
FRC24,2007,18,75.43878619085305
FRC24,2007,19,74.90526546153428
FRC24,2007,20,74.73720720168575
FRC24,2007,21,74.85506108515797
FRC24,2007,22,75.22078568262808
FRC24,2007,23,75.77928312357307
FRC24,2007,24,76.32173331191278
FRC24,2007,25,76.22679708373751
FRC24,2007,26,75.37309964599312
FRC24,2007,27,73.64093081343715
FRC24,2007,28,70.67314485756698
FRC24,2007,29,66.62201855038859
FRC24,2007,30,61.64762615613612
FRC24,2007,31,55.86174414865875
FRC24,2007,32,50.98721920482696
FRC24,2007,33,46.99371124051359
FRC24,2007,34,44.17564167083134
FRC24,2007,35,42.17904404822631
FRC24,2007,36,41.01522896279466
FRC24,2008,1,40.13404990092063
FRC24,2008,2,40.03188291128785
FRC24,2008,3,40.46150791030539
FRC24,2008,4,41.15352887541275
FRC24,2008,5,41.68920644239917
FRC24,2008,6,42.12108849240089
FRC24,2008,7,42.89325453580379
FRC24,2008,8,44.25250641603436
FRC24,2008,9,46.46496721305568
FRC24,2008,10,50.627780842766704
FRC24,2008,11,55.83253516932852
FRC24,2008,12,61.94133665028142
FRC24,2008,13,67.82519321742065
FRC24,2008,14,72.16560983046489
FRC24,2008,15,74.3138329566552
FRC24,2008,16,74.92229874712402
FRC24,2008,17,75.13835629590356
FRC24,2008,18,74.85954807260882
FRC24,2008,19,74.92290457621672
FRC24,2008,20,75.29336073911355
FRC24,2008,21,75.95910503062656
FRC24,2008,22,76.658656295776
FRC24,2008,23,77.38659656637687
FRC24,2008,24,77.60727262188729
FRC24,2008,25,76.9809240962179
FRC24,2008,26,75.56400007091423
FRC24,2008,27,73.23162145904402
FRC24,2008,28,69.71038476698003
FRC24,2008,29,65.17890569056986
FRC24,2008,30,60.0533751296357
FRC24,2008,31,54.19225167068976
FRC24,2008,32,49.63883387142727
FRC24,2008,33,45.90994533115611
FRC24,2008,34,43.36059507661962
FRC24,2008,35,41.51863196642852
FRC24,2008,36,40.42758233593843
FRC24,2009,1,39.16421355959668
FRC24,2009,2,37.75930274462561
FRC24,2009,3,36.82444934030512
FRC24,2009,4,35.85926084514508
FRC24,2009,5,35.396530855698494
FRC24,2009,6,35.773682161383135
FRC24,2009,7,37.13014619424252
FRC24,2009,8,40.01651142630144
FRC24,2009,9,44.420715244194575
FRC24,2009,10,51.4140576681256
FRC24,2009,11,58.50886340280273
FRC24,2009,12,65.13344527010712
FRC24,2009,13,70.04776350566891
FRC24,2009,14,73.33373166613295
FRC24,2009,15,75.23303847692019
FRC24,2009,16,76.2757842826039
FRC24,2009,17,76.87784753321303
FRC24,2009,18,77.37724648791102
