adm_id,year,SM_WHC,avgTAVGp0,avgCWBp0,avgPRECp0,avgTAVGp1,avgPRECp1,avgTAVGp2,avgCWBp2,avgTAVGp3,avgPRECp3,avgCWBp4,Z-TAVGp1,Z-TMINp1,Z-PRECp1,Z+TAVGp1,Z+TMINp1,Z+PRECp1,Z-TAVGp3,Z-CWBp3,Z-PRECp3,Z-TMAXp3,Z+TAVGp3,Z+CWBp3,Z+PRECp3,Z+TMAXp3,avgFAPARp2,yield
TX_MCLENNAN,2012,15.02244338398779,10.32,68.59,46.09,11.75,31.28,19.76,42.85,26.16,13.21,-178.16,1.78,1.61,1.16,0.14,0.0,1.58,1.29,0.0,1.85,1.66,1.88,1.43,0.52,0.93,0.5,6.059
TX_MCLENNAN,2013,15.02244338398779,10.73,81.05,33.77,11.71,11.78,18.17,-152.32,27.25,14.13,-486.49,1.67,0.69,2.19,0.0,0.04,0.0,0.0,2.41,1.23,0.21,2.06,0.0,0.02,0.86,0.42,5.999
TX_MCLENNAN,2014,15.02244338398779,7.93,-53.92,7.13,9.46,8.8,18.13,-240.59,26.69,16.61,-471.4,3.07,3.85,2.59,0.0,0.0,0.0,0.44,2.5,0.9,1.5,1.75,0.0,0.06,0.0,0.43,7.142
TX_MCLENNAN,2015,15.02244338398779,8.6,-0.82,17.02,8.33,8.37,18.49,-52.13,27.49,38.5,-74.18,3.79,2.99,2.64,0.0,0.0,0.0,0.0,0.0,1.05,1.1,2.4,2.24,3.4,0.0,0.52,6.685
TX_MCLENNAN,2016,15.02244338398779,10.47,-53.76,3.7,13.35,11.85,19.36,-106.27,26.11,51.0,-127.52,1.13,0.74,2.48,0.49,0.83,0.3,0.76,0.0,0.0,2.56,1.29,1.6,4.18,0.0,0.51,4.607
TX_MCLENNAN,2017,15.02244338398779,13.24,1.6,26.18,16.02,18.6,20.09,-128.04,24.64,35.48,-298.1,0.0,0.09,2.0,1.04,0.89,0.72,1.47,0.26,0.0,1.81,0.0,0.0,1.91,0.28,0.5,6.86
TX_MCLENNAN,2018,15.02244338398779,8.87,-28.0,22.77,12.18,55.3,19.38,-68.01,28.67,8.81,-308.78,1.37,1.42,0.64,0.0,0.09,4.27,0.0,0.37,1.98,0.0,3.99,0.32,0.0,3.17,0.43,4.223
TX_MILAM,2012,12.809760507497453,11.48,63.88,46.72,12.83,37.12,20.45,21.93,26.49,12.01,-208.58,1.33,0.95,1.16,0.37,0.15,2.36,1.08,0.0,1.77,1.43,2.12,1.0,0.26,0.93,0.54,5.535
TX_MILAM,2013,12.809760507497453,11.86,56.87,29.12,13.11,10.69,18.99,-187.09,27.68,12.79,-466.85,0.95,0.09,2.33,0.17,0.35,0.0,0.0,2.72,1.4,0.41,2.64,0.0,0.0,0.63,0.48,6.174
TX_MILAM,2014,12.809760507497453,8.93,-42.27,10.0,10.62,9.65,18.68,-212.77,26.67,27.68,-416.76,2.35,3.3,2.47,0.0,0.0,0.0,0.39,1.92,0.52,1.71,1.67,0.0,1.3,0.0,0.47,7.989
TX_MILAM,2015,12.809760507497453,9.34,2.21,18.78,9.44,6.63,18.57,-35.79,25.97,52.08,-62.25,3.09,2.6,2.88,0.0,0.0,0.0,0.93,0.0,1.03,2.67,1.27,2.64,5.37,0.0,0.5,4.815
TX_MILAM,2016,12.809760507497453,11.27,-48.17,5.1,14.07,12.63,19.93,-90.74,26.22,49.45,-110.3,0.81,0.5,2.46,0.63,1.25,0.39,0.59,0.0,0.0,2.73,1.27,1.86,3.95,0.0,0.54,4.129
TX_MILAM,2017,12.809760507497453,14.36,18.56,32.98,17.01,22.92,20.65,-39.76,24.95,44.41,-141.12,0.0,0.0,2.2,1.66,1.3,1.5,1.04,0.0,0.0,1.19,0.0,1.83,3.22,0.66,0.53,6.53
TX_MILAM,2018,12.809760507497453,9.9,-28.59,16.2,13.71,44.37,19.92,-87.83,28.87,8.33,-313.01,0.58,1.07,0.13,0.18,0.41,2.3,0.0,0.44,2.05,0.0,4.25,0.25,0.0,3.64,0.46,4.156
TX_MOORE,2012,12.76631714221528,8.89,-166.77,7.93,17.25,12.45,19.26,-464.97,0.0,0.0,0.0,0.0,0.0,2.1,1.81,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,11.406
TX_MOORE,2013,12.76631714221528,6.47,-127.56,8.3,13.84,3.98,16.93,-426.36,0.0,0.0,0.0,0.77,3.11,3.23,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,14.829
TX_MOORE,2014,12.76631714221528,6.58,-186.78,3.51,14.96,5.26,19.55,-601.95,23.38,27.17,-1027.64,0.24,1.14,3.06,0.62,0.18,0.0,3.16,7.03,0.97,0.54,0.0,0.0,1.67,1.07,0.15,14.694
TX_MOORE,2015,12.76631714221528,7.22,-116.48,9.22,15.64,16.18,18.63,-333.35,25.03,11.72,-582.44,0.0,0.1,1.6,0.81,0.23,0.0,1.26,2.5,2.1,1.35,0.32,0.0,0.55,0.0,0.32,14.634
TX_MOORE,2016,12.76631714221528,8.67,-188.57,5.56,14.85,26.97,19.24,-539.32,25.99,8.58,-1001.96,0.32,0.45,1.22,0.62,0.13,1.06,1.21,6.55,2.01,0.51,1.57,0.0,0.0,2.11,0.29,14.089
TX_MOORE,2017,12.76631714221528,9.9,-119.77,14.72,14.02,30.61,19.51,-360.73,25.38,13.08,-735.75,1.02,0.72,1.05,0.8,0.8,1.38,1.58,3.91,1.36,0.0,1.12,0.0,0.0,4.73,0.25,14.237
TX_MOORE,2018,12.76631714221528,8.28,-198.36,2.0,13.5,7.42,19.1,-530.04,0.0,0.0,0.0,0.8,1.57,2.77,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,12.973
TX_OCHILTREE,2013,12.769148158858409,5.89,-99.38,12.29,13.08,9.92,16.62,-348.57,0.0,0.0,0.0,1.17,3.06,2.44,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,13.578
TX_OCHILTREE,2014,12.769148158858409,5.75,-171.65,3.64,15.03,5.02,19.13,-556.21,22.31,32.2,0.0,0.24,0.89,3.09,0.66,0.25,0.0,1.54,2.05,0.0,0.24,0.0,0.0,0.48,0.0,0.18,14.129
TX_OCHILTREE,2015,12.769148158858409,7.08,-118.11,10.31,15.49,26.87,16.46,-279.12,0.0,0.0,0.0,0.0,0.16,1.24,0.71,0.37,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,13.221
TX_OCHILTREE,2016,12.769148158858409,8.49,-180.58,8.61,14.79,36.58,16.73,-428.68,0.0,0.0,0.0,0.35,0.29,1.08,0.62,0.23,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,13.672
TX_OCHILTREE,2017,12.769148158858409,9.52,-94.48,16.98,13.83,34.44,16.66,-224.38,0.0,0.0,0.0,1.12,0.66,0.6,0.79,0.74,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,12.825
TX_OCHILTREE,2018,12.769148158858409,7.58,-186.6,2.45,12.82,8.72,18.84,-491.38,0.0,0.0,0.0,1.14,2.1,2.6,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,11.493
TX_PARMER,2012,12.528677601968088,22.45,-443.74,6.57,26.87,9.26,27.63,-964.31,27.75,7.47,-1066.97,0.0,0.0,2.52,7.85,8.18,0.0,0.0,7.36,1.45,0.0,1.83,0.0,0.0,2.81,0.33,12.253
TX_PARMER,2013,12.528677601968088,20.58,-431.06,6.56,25.45,12.06,25.62,-916.91,24.75,16.53,0.0,0.0,0.0,2.15,6.96,7.47,0.0,0.44,3.53,0.28,0.0,0.0,0.0,0.0,0.04,0.43,12.044
TX_PARMER,2014,12.528677601968088,20.01,-393.08,10.7,25.3,4.83,25.43,-876.92,25.49,6.37,-1008.85,0.0,0.0,3.12,6.87,7.16,0.0,0.23,6.75,1.56,0.59,0.02,0.0,0.0,0.67,0.48,14.284
TX_PARMER,2015,12.528677601968088,19.76,-253.25,23.37,25.72,17.95,26.63,-569.64,25.54,1.83,0.0,0.0,0.0,2.09,7.13,8.39,0.72,0.08,1.98,1.0,0.0,0.0,0.0,0.0,0.54,0.51,9.913
TX_PARMER,2016,12.528677601968088,20.92,-386.46,8.02,28.88,2.31,26.18,-911.48,22.92,31.31,-984.8,0.0,0.0,3.46,9.12,9.86,0.0,2.53,6.93,1.02,2.17,0.0,0.0,1.89,0.0,0.37,10.336
TX_RANDALL,2012,12.77400016784668,13.33,-252.19,8.12,22.06,7.75,24.05,-700.81,26.76,4.61,0.0,0.0,0.0,2.73,4.83,4.42,0.0,0.0,2.71,0.86,0.0,0.47,0.0,0.0,1.53,0.25,8.581
TX_RANDALL,2013,12.77400016784668,11.14,-217.88,7.79,20.93,3.01,24.54,-666.81,26.27,17.65,0.0,0.0,0.24,3.36,4.13,2.89,0.0,0.0,2.49,0.23,0.0,0.25,0.0,0.0,0.73,0.08,9.617
TX_RANDALL,2014,12.77400016784668,10.9,-267.81,3.43,20.68,20.1,23.07,-710.73,26.09,8.49,0.0,0.0,0.0,2.49,3.97,2.46,1.42,0.0,2.74,0.68,0.0,0.17,0.0,0.0,0.86,0.32,13.524
TX_RANDALL,2015,12.77400016784668,10.92,-162.21,19.99,17.32,50.85,21.44,-360.78,25.44,0.0,0.0,0.0,0.0,0.0,1.86,2.03,3.04,0.12,0.95,1.09,1.01,0.0,0.0,0.0,0.0,0.45,9.664
TX_RANDALL,2016,12.77400016784668,12.52,-292.68,8.15,18.8,17.91,21.94,-636.88,0.0,0.0,0.0,0.0,0.0,1.37,2.79,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,13.316
TX_RANDALL,2017,12.77400016784668,13.16,-215.21,14.03,19.21,8.67,23.32,-565.83,25.19,20.21,0.0,0.0,0.04,2.6,3.04,1.7,0.0,0.24,2.1,0.1,0.0,0.0,0.0,0.0,1.79,0.28,9.173
TX_ROBERTS,2017,12.751509582010168,10.01,-101.0,18.27,14.24,32.33,17.06,-250.39,0.0,0.0,0.0,0.88,0.55,0.48,0.8,0.79,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,14.62
TX_ROBERTSON,2013,12.45199966430664,11.54,73.64,32.96,12.61,14.44,18.67,-141.73,27.63,13.37,-413.2,1.18,0.16,1.83,0.08,0.26,0.0,0.0,1.99,1.31,0.43,2.58,0.0,0.0,0.51,0.49,7.68
TX_ROBERTSON,2014,12.45199966430664,8.58,-30.82,12.04,10.27,11.57,18.46,-180.63,26.55,31.88,-370.43,2.57,3.25,2.22,0.0,0.0,0.0,0.4,1.34,0.3,1.72,1.52,0.0,1.69,0.0,0.49,10.41
TX_ROBERTSON,2018,12.45199966430664,9.66,-15.41,19.3,13.69,52.19,19.76,-24.53,28.93,9.81,-227.95,0.62,1.03,0.12,0.2,0.51,3.33,0.0,0.0,1.83,0.0,4.33,0.87,0.0,3.89,0.45,7.868
TX_SHERMAN,2012,12.72926054789816,8.21,-159.86,8.59,16.43,14.41,18.74,-446.32,0.0,0.0,0.0,0.01,0.08,1.84,1.31,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,13.389
TX_SHERMAN,2013,12.72926054789816,5.77,-128.77,7.65,12.97,4.11,16.24,-420.02,0.0,0.0,0.0,1.17,3.57,3.21,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,13.887
TX_SHERMAN,2014,12.72926054789816,5.94,-181.59,3.72,14.33,5.84,18.28,-568.37,21.34,25.44,0.0,0.52,1.33,2.98,0.5,0.06,0.0,1.97,2.12,0.0,0.68,0.0,0.0,0.15,0.0,0.16,14.277
TX_SHERMAN,2015,12.72926054789816,6.77,-118.55,8.64,15.26,16.01,15.95,-307.05,0.0,0.0,0.0,0.0,0.18,1.84,0.57,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,14.755
TX_SHERMAN,2016,12.72926054789816,8.12,-185.45,6.02,14.28,29.81,16.3,-468.75,0.0,0.0,0.0,0.43,0.53,1.24,0.38,0.07,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,14.849
TX_SHERMAN,2017,12.72926054789816,9.41,-120.32,14.41,13.49,38.51,16.45,-274.88,0.0,0.0,0.0,1.3,0.92,0.83,0.76,0.67,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,14.856
TX_SHERMAN,2018,12.72926054789816,7.71,-195.08,2.5,12.99,7.68,18.67,-518.69,0.0,0.0,0.0,1.01,1.81,2.74,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,12.044
TX_WILLIAMSON,2012,15.119104391129667,11.14,50.19,42.32,12.48,32.34,20.7,-7.66,28.05,9.0,-510.96,1.45,1.08,1.13,0.28,0.18,1.69,0.0,0.23,1.95,0.0,3.15,0.3,0.0,2.02,0.5,5.676
TX_WILLIAMSON,2013,15.119104391129667,11.67,54.72,28.21,13.01,8.36,19.57,-223.41,28.74,7.27,-800.54,0.96,0.14,2.65,0.11,0.32,0.0,0.0,3.75,2.2,0.3,4.09,0.0,0.0,2.45,0.43,5.434
TX_WILLIAMSON,2014,15.119104391129667,8.91,-62.25,6.09,10.54,7.8,19.26,-273.28,27.3,18.38,-711.12,2.4,3.52,2.72,0.0,0.0,0.0,0.0,3.11,1.15,0.63,2.13,0.0,0.57,0.0,0.44,6.718
TX_WILLIAMSON,2015,15.119104391129667,9.33,-11.18,15.75,9.41,5.32,18.96,-80.35,26.98,40.94,-359.06,3.11,2.56,3.05,0.0,0.0,0.0,0.0,0.0,1.08,1.55,1.7,1.59,3.79,0.0,0.5,4.674
TX_WILLIAMSON,2016,15.119104391129667,11.25,-56.82,3.86,14.0,12.64,19.67,-109.66,25.97,46.29,-379.82,0.83,0.48,2.48,0.6,1.16,0.4,0.89,0.0,0.0,2.59,1.24,1.54,3.49,0.0,0.52,4.418
TX_WILLIAMSON,2017,15.119104391129667,13.93,4.95,28.15,16.6,19.26,20.6,-104.1,25.82,30.84,-432.11,0.0,0.0,2.22,1.4,1.11,1.03,1.4,0.15,1.1,1.51,1.54,0.5,2.34,1.37,0.52,6.342
WI_ADAMS,2012,10.656000137329102,6.33,-11.72,20.46,17.64,15.85,22.57,-240.99,25.75,11.62,-431.17,0.0,0.0,2.06,2.06,2.05,0.42,0.51,2.27,1.57,0.0,0.56,0.0,0.0,2.32,0.59,7.014
WI_ADAMS,2013,10.656000137329102,0.7,132.97,37.02,14.64,43.46,19.64,195.5,21.29,17.98,59.62,0.45,1.32,0.0,0.62,0.0,2.05,5.98,0.0,0.68,5.59,0.0,4.9,0.04,0.0,0.61,7.357
WI_ADAMS,2015,10.656000137329102,1.67,-37.71,13.27,15.39,34.17,19.31,-168.42,22.5,14.34,-334.47,0.3,0.27,0.41,0.95,0.24,1.21,4.35,0.58,1.39,3.22,0.0,0.08,0.21,0.0,0.65,8.763
WI_ADAMS,2016,10.656000137329102,3.56,20.52,19.94,15.1,28.96,20.47,-129.74,23.7,11.85,-290.13,0.8,0.66,0.72,1.27,0.89,0.83,2.73,0.44,1.54,1.74,0.0,0.03,0.0,0.08,0.67,8.89
WI_ADAMS,2017,10.656000137329102,4.02,58.11,30.57,12.93,37.88,19.47,84.14,21.3,45.09,56.03,1.03,0.62,0.33,0.14,0.87,1.64,5.98,0.0,0.0,6.84,0.0,4.23,3.32,0.0,0.66,7.687
WI_BUFFALO,2012,13.001999855041504,6.12,-6.75,19.79,17.74,20.43,22.8,-214.38,26.33,9.16,-406.25,0.0,0.0,1.58,2.12,2.26,0.55,0.12,1.88,1.93,0.0,0.95,0.0,0.0,2.25,0.69,9.825
WI_BUFFALO,2013,13.001999855041504,0.3,97.64,33.69,14.01,47.15,20.03,169.05,21.69,14.17,36.34,0.84,1.39,0.0,0.61,0.16,2.54,5.44,0.0,1.2,5.09,0.0,4.3,0.0,0.0,0.61,9.482
WI_BUFFALO,2015,13.001999855041504,1.9,-37.8,13.35,15.14,34.86,19.62,-154.98,23.02,15.61,-307.8,0.43,0.1,0.57,0.92,0.81,1.46,3.65,0.39,1.21,3.44,0.0,0.15,0.22,0.0,0.72,10.753
WI_BUFFALO,2016,13.001999855041504,3.79,15.33,17.89,15.52,22.88,20.77,-153.0,23.92,13.6,-312.76,0.55,0.54,1.45,1.28,1.21,0.75,2.44,0.73,1.46,1.57,0.0,0.0,0.18,0.04,0.73,11.399
WI_BUFFALO,2018,13.001999855041504,0.64,33.66,22.54,17.61,36.32,21.1,26.3,22.49,21.83,-45.98,0.0,0.0,0.57,2.04,2.24,1.67,4.37,0.0,0.86,5.35,0.0,3.05,0.78,0.0,0.69,11.399
WI_COLUMBIA,2012,11.994125850442044,6.38,-5.62,20.94,17.59,15.9,22.55,-233.51,25.83,11.67,-423.86,0.0,0.0,2.14,2.03,1.97,0.51,0.49,2.19,1.56,0.0,0.64,0.0,0.0,2.09,0.54,7.377
WI_COLUMBIA,2013,11.994125850442044,1.05,152.59,37.74,14.93,46.12,19.64,221.66,21.44,20.25,103.22,0.32,1.0,0.3,0.67,0.0,2.71,5.78,0.0,0.37,6.09,0.0,5.42,0.06,0.0,0.62,10.619
WI_COLUMBIA,2015,11.994125850442044,1.7,-33.48,13.98,15.36,33.84,19.36,-166.01,22.68,13.8,-332.75,0.25,0.3,0.3,0.88,0.3,1.06,4.11,0.55,1.4,3.02,0.0,0.09,0.15,0.0,0.66,12.092
WI_COLUMBIA,2016,11.994125850442044,3.71,16.46,19.95,15.0,26.95,20.59,-143.55,23.77,13.41,-302.86,0.87,0.49,0.55,1.27,0.86,0.39,2.63,0.6,1.36,2.39,0.0,0.0,0.06,0.0,0.69,13.511
WI_COLUMBIA,2017,11.994125850442044,4.63,63.98,31.93,13.09,33.06,19.57,77.66,21.18,43.95,36.38,1.07,0.6,0.04,0.27,1.12,0.7,6.14,0.0,0.12,6.98,0.0,4.09,3.27,0.0,0.65,13.013
WI_COLUMBIA,2018,11.994125850442044,1.78,38.69,25.29,17.31,38.99,20.63,23.36,22.21,32.1,-40.18,0.04,0.12,0.33,1.89,1.67,1.78,4.74,0.0,0.67,5.77,0.0,3.04,2.09,0.0,0.66,12.488
WI_CRAWFORD,2012,13.001999855041504,6.91,-1.86,21.85,18.16,18.32,23.02,-213.91,26.55,7.59,-445.68,0.0,0.0,1.9,2.39,2.53,0.59,0.0,2.01,2.16,0.0,1.12,0.0,0.0,2.11,0.7,8.527
WI_CRAWFORD,2016,13.001999855041504,4.6,26.47,22.42,15.71,28.18,21.18,-114.48,24.11,10.07,-284.67,0.49,0.4,0.57,1.34,0.99,0.58,2.18,0.32,1.79,1.85,0.0,0.11,0.0,0.0,0.8,11.305
WI_DANE,2012,13.483128864686568,6.76,-5.82,20.55,17.89,15.74,22.78,-242.94,26.16,10.18,-438.94,0.0,0.0,2.13,2.21,2.33,0.47,0.2,2.38,1.78,0.0,0.79,0.0,0.0,1.91,0.52,7.458
WI_DANE,2013,13.483128864686568,1.6,158.37,37.89,15.37,50.55,19.89,227.68,21.63,22.54,116.27,0.2,0.76,0.48,0.83,0.07,3.48,5.52,0.0,0.25,6.3,0.0,5.56,0.28,0.0,0.64,11.93
WI_DANE,2015,13.483128864686568,2.13,-34.6,14.14,15.57,34.88,19.62,-172.65,22.93,13.53,-338.25,0.2,0.13,0.27,0.96,0.35,1.17,3.77,0.6,1.36,3.01,0.0,0.07,0.07,0.0,0.67,12.354
WI_DANE,2016,13.483128864686568,4.19,12.52,20.25,15.25,27.37,20.87,-151.1,23.86,15.2,-307.97,0.76,0.3,0.36,1.31,0.97,0.25,2.51,0.69,1.13,2.78,0.0,0.0,0.09,0.0,0.68,12.946
WI_DANE,2017,13.483128864686568,5.18,62.12,32.41,13.36,37.09,19.87,71.0,21.43,41.9,28.82,1.02,0.47,0.0,0.4,1.21,1.2,5.8,0.0,0.11,6.71,0.0,3.85,2.96,0.0,0.63,12.872
WI_DANE,2018,13.483128864686568,2.26,66.55,30.46,17.64,47.36,20.87,77.9,22.34,34.89,19.17,0.0,0.0,0.47,2.06,1.99,3.04,4.57,0.0,0.72,4.94,0.0,3.85,2.55,0.0,0.66,12.704
WI_DODGE,2012,13.001999855041504,6.26,-6.29,19.87,17.14,14.12,22.34,-240.67,25.74,12.93,-428.3,0.0,0.0,2.2,1.75,1.82,0.32,0.53,2.26,1.38,0.0,0.56,0.0,0.0,2.44,0.53,9.422
WI_DODGE,2013,13.001999855041504,1.11,151.06,35.7,14.6,43.21,19.3,194.44,21.4,19.61,72.84,0.32,0.9,0.45,0.47,0.0,2.47,5.84,0.0,0.53,6.5,0.0,5.01,0.12,0.0,0.6,10.962
WI_DODGE,2015,13.001999855041504,1.47,-29.76,13.64,14.9,30.27,18.94,-165.18,22.62,12.09,-349.6,0.3,0.41,0.3,0.63,0.3,0.59,4.18,0.58,1.5,3.13,0.0,0.08,0.0,0.0,0.66,12.192
WI_DODGE,2016,13.001999855041504,3.52,14.38,19.37,14.56,24.99,20.42,-153.28,23.8,14.33,-313.68,1.07,0.45,0.54,1.2,0.96,0.12,2.6,0.75,1.21,2.63,0.0,0.0,0.04,0.0,0.68,12.603
WI_DODGE,2017,13.001999855041504,4.49,64.92,33.18,12.84,41.03,19.44,102.18,21.1,42.53,62.2,1.17,0.67,0.17,0.21,1.14,1.9,6.24,0.0,0.03,6.92,0.0,4.38,2.98,0.0,0.63,12.623
WI_DODGE,2018,13.001999855041504,1.74,50.1,27.03,16.98,42.84,20.38,59.58,22.19,31.25,3.31,0.12,0.14,0.23,1.77,1.56,2.2,4.77,0.0,0.59,5.65,0.0,3.63,1.88,0.0,0.63,12.885
WI_DUNN,2012,12.31972522386627,5.58,-8.82,18.9,17.18,27.47,22.27,-199.53,25.8,9.71,-381.4,0.0,0.0,1.0,1.77,2.14,0.91,0.35,1.54,1.85,0.0,0.45,0.0,0.0,1.2,0.66,9.133
WI_DUNN,2013,12.31972522386627,-0.29,78.58,31.1,13.39,46.58,19.64,122.65,21.32,13.86,-19.23,1.01,1.61,0.0,0.4,0.0,2.47,5.94,0.0,1.24,6.09,0.0,3.55,0.0,0.0,0.56,7.539
WI_DUNN,2015,12.31972522386627,1.27,-38.45,12.18,14.68,31.85,19.31,-174.13,22.73,13.85,-332.96,0.52,0.32,0.59,0.72,0.71,1.09,4.05,0.67,1.24,4.08,0.0,0.01,0.0,0.0,0.69,10.773
WI_DUNN,2016,12.31972522386627,3.16,6.68,15.9,15.1,22.74,20.3,-162.7,23.55,16.14,-321.91,0.71,0.76,1.72,1.17,1.09,0.99,2.93,0.85,1.06,1.95,0.0,0.0,0.15,0.0,0.7,11.385
WI_DUNN,2018,12.31972522386627,-0.45,26.61,18.06,17.16,22.88,20.86,-8.4,22.14,24.59,-66.22,0.0,0.0,0.89,1.76,1.54,0.18,4.83,0.0,0.74,5.51,0.0,2.8,1.07,0.0,0.67,11.681
WI_EAU_CLAIRE,2012,11.760716355903352,5.68,-5.7,19.53,17.32,20.37,22.34,-210.67,25.78,9.79,-395.81,0.0,0.0,1.64,1.86,2.24,0.6,0.39,1.75,1.84,0.0,0.47,0.0,0.0,1.51,0.63,7.801
WI_EAU_CLAIRE,2013,11.760716355903352,-0.09,93.74,32.52,13.68,44.35,19.61,142.62,21.25,14.16,6.26,0.88,1.72,0.0,0.45,0.0,2.17,6.05,0.0,1.2,5.82,0.0,3.9,0.0,0.0,0.58,8.743
WI_EAU_CLAIRE,2015,11.760716355903352,1.41,-36.83,12.91,14.85,35.07,19.22,-154.39,22.56,15.05,-306.38,0.49,0.28,0.56,0.79,0.54,1.48,4.26,0.4,1.13,3.9,0.0,0.14,0.06,0.0,0.69,10.632
WI_EAU_CLAIRE,2016,11.760716355903352,3.21,18.63,17.78,15.05,26.17,20.27,-131.02,23.57,12.94,-288.68,0.76,0.86,1.46,1.2,1.12,1.19,2.91,0.42,1.38,1.75,0.0,0.05,0.0,0.0,0.72,10.895
WI_EAU_CLAIRE,2018,11.760716355903352,0.02,32.4,20.84,17.36,29.25,20.76,19.8,22.11,26.34,-35.79,0.0,0.0,0.65,1.89,1.85,0.79,4.88,0.0,0.84,5.6,0.0,3.15,1.42,0.0,0.68,10.706
WI_FOND_DU_LAC,2012,13.001999855041504,6.03,-8.71,19.15,16.72,13.47,22.06,-241.95,25.5,13.93,-426.47,0.08,0.0,2.2,1.56,1.64,0.24,0.67,2.24,1.23,0.0,0.38,0.0,0.0,2.49,0.55,8.097
WI_FOND_DU_LAC,2013,13.001999855041504,0.75,143.97,34.8,13.96,38.2,18.95,166.02,21.27,17.78,25.18,0.45,1.06,0.33,0.19,0.0,1.68,6.01,0.0,0.67,6.47,0.0,4.41,0.0,0.0,0.62,11.217
WI_FOND_DU_LAC,2015,13.001999855041504,1.08,-28.02,13.21,14.45,28.27,18.49,-161.75,22.39,12.16,-350.6,0.39,0.51,0.56,0.45,0.24,0.58,4.5,0.58,1.49,3.61,0.0,0.09,0.0,0.0,0.66,12.004
WI_FOND_DU_LAC,2016,13.001999855041504,3.16,15.41,18.55,14.21,22.1,20.15,-159.22,23.79,12.52,-327.36,1.21,0.53,0.81,1.12,0.94,0.0,2.61,0.91,1.44,2.45,0.0,0.0,0.0,0.0,0.68,12.515
WI_FOND_DU_LAC,2017,13.001999855041504,3.91,67.18,32.17,12.46,38.03,19.13,102.3,20.98,37.08,49.23,1.21,0.8,0.49,0.02,1.06,1.82,6.4,0.0,0.0,7.34,0.0,4.27,2.15,0.0,0.64,12.287
WI_FOND_DU_LAC,2018,13.001999855041504,1.21,31.03,24.07,16.54,37.27,20.09,26.12,22.06,33.22,-32.62,0.22,0.09,0.27,1.58,1.38,1.49,4.95,0.0,0.51,6.09,0.0,3.14,2.1,0.0,0.61,12.361
WI_GRANT,2012,13.470639040474529,7.1,-5.0,21.29,18.23,18.26,23.02,-226.5,26.58,7.03,-462.95,0.0,0.0,1.98,2.43,2.67,0.65,0.0,2.2,2.24,0.0,1.16,0.0,0.0,1.76,0.59,7.041
WI_GRANT,2016,13.470639040474529,4.8,20.55,22.34,15.72,28.7,21.27,-123.55,24.11,10.75,-291.54,0.49,0.3,0.31,1.35,0.93,0.38,2.18,0.4,1.7,2.32,0.0,0.06,0.0,0.0,0.7,13.611
WI_GREEN,2012,14.387999534606934,7.24,-7.77,20.29,18.27,16.41,23.04,-249.19,26.48,9.13,-447.45,0.0,0.0,2.07,2.46,2.59,0.5,0.0,2.49,1.93,0.0,1.02,0.0,0.0,1.73,0.53,5.111
WI_GREEN,2013,14.387999534606934,2.2,161.57,38.14,15.84,54.66,20.22,228.17,21.86,23.85,117.31,0.09,0.57,0.53,1.02,0.2,4.07,5.22,0.0,0.19,6.24,0.0,5.56,0.41,0.0,0.64,10.565
WI_GREEN,2015,14.387999534606934,2.67,-37.08,14.16,15.94,35.55,19.97,-177.64,23.21,13.61,-337.44,0.13,0.03,0.24,1.13,0.44,1.23,3.4,0.59,1.28,3.08,0.0,0.06,0.0,0.0,0.67,11.486
WI_GREEN,2016,14.387999534606934,4.76,7.58,20.39,15.62,27.29,21.21,-159.91,24.01,16.08,-314.86,0.58,0.2,0.24,1.37,1.14,0.13,2.31,0.79,0.99,3.04,0.0,0.0,0.07,0.0,0.68,13.383
WI_GREEN,2017,14.387999534606934,5.85,52.48,33.71,13.71,43.84,20.25,67.24,21.76,34.47,3.81,0.96,0.45,0.0,0.56,1.22,2.1,5.36,0.0,0.26,6.42,0.0,3.51,2.03,0.0,0.62,12.946
